"","state","date","confirmed","deaths","active","people_tested","negative","positive","totaltestresults","mortality_rate","incident_rate"
"7568","RI",2020-08-10,19738,1014,16848,217973,202413,19934,403932,0.0513729861181477,0.0905524996215128
"7569","RI",2020-08-11,19934,1015,17019,222347,204117,20053,408074,0.0509180294973412,0.0896526600313924
"7570","RI",2020-08-12,20053,1016,17126,224170,206004,20129,412049,0.0506657358001297,0.0894544319043583
"7571","RI",2020-08-13,20129,1018,17182,226133,208234,20240,416203,0.0505737989964727,0.0890139873437313
"7572","RI",2020-08-14,20240,1019,17278,228474,209530,20335,420733,0.0503458498023715,0.0885877605329272
"7573","RI",2020-08-15,20335,1021,17361,229865,211327,20439,425315,0.0502089992623555,0.0884649685685076
"7574","RI",2020-08-16,20335,1021,17361,229865,212564,20514,428977,0.0502089992623555,0.0884649685685076
"7575","RI",2020-08-17,20335,1021,17361,229865,213250,20572,431005,0.0502089992623555,0.0884649685685076
"7576","RI",2020-08-18,20572,1023,17567,431005,215471,20692,436191,0.0497277853392961,0.0477303047528451
"7577","RI",2020-08-19,20692,1024,17664,436191,237519,20795,440127,0.0494877247245312,0.0474379342994239
"7578","RI",2020-08-20,20795,1027,17755,440127,218892,20871,444574,0.0493868718441933,0.0472477262244761
"7579","RI",2020-08-21,20871,1028,17822,444574,224832,21022,454977,0.0492549470557233,0.0469460652219878
"7580","RI",2020-08-22,21022,1030,17961,454977,228951,21175,464672,0.04899628960137,0.0462045334159749
"7581","RI",2020-08-23,21022,1030,17961,454977,231308,21263,470162,0.04899628960137,0.0462045334159749
"7582","RI",2020-08-24,21022,1030,17961,454977,233372,21302,473670,0.04899628960137,0.0462045334159749
"7583","RI",2020-08-25,21302,1035,18215,473670,236417,21372,479383,0.048586987137358,0.0449722380560306
"7584","RI",2020-08-26,21372,1039,18274,479383,238176,21454,485026,0.0486150102938424,0.0445823068402509
"7585","RI",2020-08-27,21454,1041,18344,485026,241824,21589,495575,0.048522420061527,0.0442326803099215
"7586","RI",2020-08-28,21589,1044,18472,495575,245108,21683,504904,0.048357960072259,0.0435635373051506
"7587","RI",2020-08-29,21683,1046,18553,504904,248354,21857,515142,0.0482405571184799,0.0429447974268376
"7588","RI",2020-08-30,21683,1046,18553,504904,250113,21903,520478,0.0482405571184799,0.0429447974268376
"7589","RI",2020-08-31,21683,1046,18553,504904,251948,21949,524414,0.0482405571184799,0.0429447974268376
"7590","RI",2020-09-01,21949,1048,18793,524414,254480,22002,530488,0.0477470499794979,0.0418543364593623
"7591","RI",2020-09-02,22002,1050,18839,530488,256563,22078,536139,0.0477229342787019,0.0414750192275791
"7592","RI",2020-09-03,22078,1051,18897,536139,259490,22143,547593,0.0476039496331189,0.0411796194643553
"7593","RI",2020-09-04,22143,1055,18951,547593,261763,22243,557522,0.0476448539041684,0.0404369668713808
"7594","RI",2020-09-05,22243,1055,19041,557522,265203,22484,570929,0.047430652340062,0.0398961834689932
"7595","RI",2020-09-06,22243,1055,19041,557522,266689,22519,577163,0.047430652340062,0.0398961834689932
"7596","RI",2020-09-07,22243,1055,19041,557522,268457,22572,581174,0.047430652340062,0.0398961834689932
"7597","RI",2020-09-08,22243,1055,19041,557522,268847,22592,582612,0.047430652340062,0.0398961834689932
"7598","RI",2020-09-09,22592,1059,19354,582612,276338,22676,598317,0.046875,0.0387770935030518
"7599","RI",2020-09-10,22676,1062,19429,598317,278531,22782,606906,0.0468336567295819,0.0378996418286627
"7600","RI",2020-09-11,22782,1067,19518,606906,280118,22905,615683,0.0468352207883417,0.0375379383298237
"7601","RI",2020-09-12,22905,1071,19633,615683,283137,22999,628091,0.0467583497053045,0.0372025863959213
"7602","RI",2020-09-13,22905,1071,19633,615683,284385,23098,633510,0.0467583497053045,0.0372025863959213
"7603","RI",2020-09-14,22905,1071,19633,615683,285067,23130,635718,0.0467583497053045,0.0372025863959213
"7604","RI",2020-09-15,23130,1075,19832,635718,286791,23250,642567,0.0464764375270212,0.0363840570819137
"7605","RI",2020-09-16,23250,1078,19944,642567,287986,23358,654103,0.0463655913978495,0.0361829972594298
"7606","RI",2020-09-17,23358,1081,20042,654103,289787,23488,665926,0.0462796472300711,0.0357099722826527
"7607","RI",2020-09-18,23488,1085,20167,665926,291935,23620,675108,0.0461938010899183,0.0352711862879659
"7608","RI",2020-09-19,23620,1088,20288,675108,294218,23798,679854,0.0460626587637595,0.0349869946734448
"7609","RI",2020-09-20,23620,1088,20288,675108,295923,23880,688145,0.0460626587637595,0.0349869946734448
"7610","RI",2020-09-21,23620,1088,20288,675108,296634,23932,690281,0.0460626587637595,0.0349869946734448
"7611","RI",2020-09-22,23932,1097,20567,690281,298347,24044,696808,0.0458382082567274,0.0346699387640685
"7612","RI",2020-09-23,24044,1099,20673,696808,300943,24177,706578,0.0457078689070038,0.0345059184165509
"7613","RI",2020-09-24,24177,1102,20800,706578,303272,24311,717047,0.0455805104024486,0.0342170291178044
"7614","RI",2020-09-25,24311,1106,20927,717047,305853,24181,727469,0.0454938093866974,0.0339043326309154
"7615","RI",2020-09-26,24181,1107,20796,727469,308864,24284,741963,0.045779744427443,0.0332399043808052
"7616","RI",2020-09-27,24181,1107,20796,727469,310722,24398,751148,0.045779744427443,0.0332399043808052
"7617","RI",2020-09-28,24181,1107,20796,727469,311260,24424,753156,0.045779744427443,0.0332399043808052
"7618","RI",2020-09-29,24424,1110,21036,753156,313342,24556,760228,0.0454471012119227,0.0324288726372757
"7619","RI",2020-09-30,24556,1113,21127,760228,315853,24748,769822,0.0453249714937286,0.03230083606497
"7620","RI",2020-10-01,24748,1114,21312,769822,318585,24914,786200,0.0450137384839179,0.0321476912844788
"7621","RI",2020-10-02,24914,1117,21455,786200,320833,25076,797014,0.0448342297503412,0.0316891376240142
"7622","RI",2020-10-03,25076,1118,21612,797014,323368,25245,809951,0.0445844632317754,0.0314624335331625
"7623","RI",2020-10-04,25076,1118,21612,797014,325201,25369,818752,0.0445844632317754,0.0314624335331625
"7624","RI",2020-10-05,25076,1118,21612,797014,325842,25419,820305,0.0445844632317754,0.0314624335331625
"7625","RI",2020-10-06,25419,1121,21917,820305,328485,25596,828014,0.0441008694283803,0.0309872547406148
"7626","RI",2020-10-07,25596,1125,22078,828014,331574,25776,838482,0.0439521800281294,0.0309125208027884
"7627","RI",2020-10-08,25776,1126,22248,838482,338269,26045,859429,0.0436840471756673,0.030741268148869
"7628","RI",2020-10-09,26045,1127,22510,859429,341767,26294,864638,0.0432712612785563,0.0303050048346053
"7629","RI",2020-10-10,26294,1130,22742,864638,347271,26580,882750,0.0429755837833726,0.0304104145318619
"7630","RI",2020-10-11,26294,1130,22742,864638,351100,26750,896450,0.0429755837833726,0.0304104145318619
"7631","RI",2020-10-12,26294,1130,22742,864638,352269,26831,899794,0.0429755837833726,0.0304104145318619
"7632","RI",2020-10-13,26294,1130,22742,864638,353734,26960,905649,0.0429755837833726,0.0304104145318619
"7633","RI",2020-10-14,26960,1139,23358,905649,355899,27164,912259,0.0422477744807122,0.0297687073027188
"7634","RI",2020-10-15,27164,1147,23536,912259,359338,27438,927184,0.042225003681343,0.0297766314171743
"7635","RI",2020-10-16,27438,1149,23796,927184,362486,27691,935623,0.0418762300459217,0.0295928316278107
"7636","RI",2020-10-17,27691,1152,24038,935623,366796,27978,961007,0.0416019645372143,0.0295963224503887
"7637","RI",2020-10-18,27691,1152,24038,935623,369962,28262,974984,0.0416019645372143,0.0295963224503887
"7638","RI",2020-10-19,27691,1152,24038,935623,370979,28347,977911,0.0416019645372143,0.0295963224503887
"7639","RI",2020-10-20,28347,1159,24642,977911,372406,28649,985320,0.0408861607930292,0.0289873004803096
"7640","RI",2020-10-21,28649,1164,24927,985320,375557,29123,998560,0.0406296903905895,0.0290758332318435
"7641","RI",2020-10-22,29123,1169,25374,998560,378708,29594,1015720,0.0401400954571988,0.029164997596539
"7642","RI",2020-10-23,29594,1173,25826,1015720,382732,30118,1034572,0.0396364127863756,0.0291359823573426
"7643","RI",2020-10-24,30118,1177,26339,1034572,382732,30118,1034572,0.0390796201607012,0.0291115553098286
"7644","RI",2020-10-25,30118,1177,26339,1034572,382732,30118,1034572,0.0390796201607012,0.0291115553098286
"7645","SC",2020-04-12,3320,82,3238,31425,28106,3319,31425,0.0246987951807229,0.105648369132856
"7646","SC",2020-04-13,3391,82,3309,31425,28106,3319,31425,0.0241816573282218,0.107907716785998
"7647","SC",2020-04-14,3553,97,3456,33872,30319,3553,33872,0.0273008725021109,0.10489489844119
"7648","SC",2020-04-15,3656,106,3550,34733,31077,3656,34733,0.0289934354485777,0.1052601272565
"7649","SC",2020-04-16,3931,111,3820,34733,31077,3656,34733,0.0282370897990333,0.11317766965134
"7650","SC",2020-04-17,4099,116,3983,36284,32353,3931,36284,0.0282995852646987,0.112969904089957
"7651","SC",2020-04-18,4248,119,4129,38833,34587,4246,38833,0.0280131826741996,0.10939149692272
"7652","SC",2020-04-19,4377,120,4257,40480,36103,4377,40480,0.0274160383824537,0.108127470355731
"7653","SC",2020-04-20,4446,123,4323,40480,36103,4377,40480,0.0276653171390014,0.109832015810277
"7654","SC",2020-04-21,4439,124,4315,41277,36838,4439,41277,0.027934219418788,0.107541730261405
"7655","SC",2020-04-22,4761,140,4621,43111,38350,4761,43111,0.0294055870615417,0.110435851638793
"7656","SC",2020-04-24,4917,150,4767,44463,39546,4917,44463,0.0305064063453325,0.110586330207139
"7657","SC",2020-04-25,5070,157,4913,46996,43761,5253,49014,0.0309664694280079,0.107881521831645
"7658","SC",2020-04-26,5253,166,5087,49014,45271,5490,50761,0.0316009899105273,0.107173460643898
"7659","SC",2020-04-27,5498,174,5324,50761,45271,5490,50761,0.0316478719534376,0.108311498985442
"7660","SC",2020-04-28,5613,177,5436,50761,46532,5613,52145,0.031533939070016,0.110577017789248
"7661","SC",2020-04-29,5735,192,5543,52145,48336,5881,54217,0.0334786399302528,0.10998178157062
"7662","SC",2020-04-30,5882,231,5651,54217,50417,6095,56512,0.0392723563413805,0.108489957024549
"7663","SC",2020-05-01,6095,244,2599,56512,53121,6258,59379,0.0400328137817883,0.107853199320498
"7664","SC",2020-05-02,6258,256,2380,59379,55127,6489,61616,0.0409076382230745,0.105390794725408
"7665","SC",2020-05-03,6489,267,2600,61616,57562,6626,64188,0.0411465557096625,0.1053135549208
"7666","SC",2020-05-04,6626,275,2729,64188,57562,6626,64188,0.0415031693329309,0.103228017698012
"7667","SC",2020-05-05,6757,283,2852,64188,61014,6757,67771,0.0418824922302797,0.105268897613261
"7668","SC",2020-05-06,6841,296,2923,67771,70546,6936,77482,0.0432685279929835,0.100942881173363
"7669","SC",2020-05-07,6936,305,2815,77482,70546,6936,77482,0.0439734717416378,0.0895175653700214
"7670","SC",2020-05-08,7142,316,3010,77482,66300,7142,73442,0.0442453094371325,0.0921762473864898
"7671","SC",2020-05-09,7367,320,3231,73442,73432,7531,80963,0.0434369485543641,0.100310449061845
"7672","SC",2020-05-10,7531,330,3081,80963,76804,7653,84457,0.0438188819545877,0.0930177982535232
"7673","SC",2020-05-11,7653,331,3202,84457,76804,7653,84457,0.0432510126747681,0.0906141586843009
"7674","SC",2020-05-12,7792,346,3326,84457,85213,7927,93140,0.0444045174537988,0.0922599666102277
"7675","SC",2020-05-13,7927,355,755,93140,85213,7927,93140,0.0447836508136748,0.085108438909169
"7676","SC",2020-05-14,8030,362,851,93140,94346,8189,102535,0.0450809464508095,0.0862143010521795
"7677","SC",2020-05-15,8189,371,2904,102535,101209,8407,109616,0.0453046770057394,0.0798654118106013
"7678","SC",2020-05-16,8407,380,2951,109616,101209,8407,109616,0.0452004282145831,0.0766950080280251
"7679","SC",2020-05-17,8661,380,3205,109616,111670,8816,120486,0.0438748412423508,0.0790121880017516
"7680","SC",2020-05-18,8816,385,3355,120331,122617,8942,131559,0.0436705989110708,0.073264578537534
"7681","SC",2020-05-19,8942,391,3475,131559,126007,9056,135063,0.0437262357414449,0.0679695041768332
"7682","SC",2020-05-20,9056,399,3206,135063,126007,9056,135063,0.0440591872791519,0.0670501913921651
"7683","SC",2020-05-21,9175,407,3317,135063,129063,9175,138238,0.0443596730245232,0.0679312617074995
"7684","SC",2020-05-22,9381,416,3514,138238,140385,9638,150023,0.0443449525636926,0.0678612248441094
"7685","SC",2020-05-23,9638,419,3476,150023,149015,9895,158910,0.0434737497406101,0.0642434826659912
"7686","SC",2020-05-24,9895,425,3727,158910,153851,10096,163947,0.0429509853461344,0.062267950412183
"7687","SC",2020-05-25,10096,435,3918,163947,155842,10178,166020,0.0430863708399366,0.0615808767467535
"7688","SC",2020-05-26,10178,440,3675,166020,162318,10416,172734,0.0432304971507172,0.0613058667630406
"7689","SC",2020-05-27,10416,446,3868,172734,165060,10623,175683,0.0428187403993856,0.0603008093368995
"7690","SC",2020-05-28,10623,466,4055,175683,171461,10788,182249,0.04386708086228,0.0604668636123017
"7691","SC",2020-05-29,10788,470,4216,182249,177126,11131,188257,0.0435669262143122,0.0591937404320463
"7692","SC",2020-05-30,11131,483,4189,188257,178125,11394,189519,0.0433923277333573,0.0591266194616933
"7693","SC",2020-05-31,11394,487,4448,189519,188355,11861,200216,0.0427417939266281,0.0601206211514413
"7694","SC",2020-06-01,11861,494,4908,200216,192540,12148,204688,0.0416491020993171,0.0592410196987254
"7695","SC",2020-06-02,12148,500,5189,204688,206362,12415,218777,0.0411590385248601,0.0593488626592668
"7696","SC",2020-06-03,12415,501,4938,218777,210274,12651,222925,0.0403544099879178,0.0567472814784004
"7697","SC",2020-06-04,12415,501,4938,222925,217846,13005,230851,0.0403544099879178,0.0556913760233262
"7698","SC",2020-06-05,12415,501,4938,230851,217846,13453,231299,0.0403544099879178,0.0537792775426574
"7699","SC",2020-06-06,13453,539,5567,231299,218828,13916,232744,0.0400654129190515,0.0581628109070943
"7700","SC",2020-06-07,13453,539,5567,231299,223573,14286,237859,0.0400654129190515,0.0581628109070943
"7701","SC",2020-06-08,14286,546,6393,237859,229861,14800,244661,0.0382192356152877,0.0600607923181381
"7702","SC",2020-06-09,14800,557,6896,244661,232754,15228,247982,0.0376351351351351,0.0604918642529868
"7703","SC",2020-06-10,15228,568,6732,247982,236773,15759,252532,0.0372997110585763,0.0614076828156882
"7704","SC",2020-06-11,15759,575,7256,252532,213616,16441,230057,0.0364870867440827,0.062403972565853
"7705","SC",2020-06-12,16441,588,7925,230057,218889,17170,236059,0.0357642479167934,0.0714648978296683
"7706","SC",2020-06-13,17170,593,7895,236059,223951,17955,241906,0.0345369831100757,0.0727360532748169
"7707","SC",2020-06-14,17955,599,8674,241906,229541,18795,248336,0.0333611807296018,0.0742230453151224
"7708","SC",2020-06-15,18795,600,9513,248336,236179,19378,255557,0.0319233838786911,0.0756837510469686
"7709","SC",2020-06-16,19378,602,10094,255557,247689,19990,267679,0.0310661574981938,0.075826527937016
"7710","SC",2020-06-17,19990,607,9649,267679,252198,20556,272754,0.0303651825912956,0.0746789998468315
"7711","SC",2020-06-18,20556,617,10205,272754,258975,21548,280523,0.0300155672309788,0.0753646142678017
"7712","SC",2020-06-19,21533,621,11178,280523,265669,22631,288300,0.0288394557191288,0.0767601943512653
"7713","SC",2020-06-20,22608,639,11179,288300,272463,23786,296249,0.0282643312101911,0.0784183142559833
"7714","SC",2020-06-21,23756,644,12322,296249,277974,24693,302667,0.0271089408991413,0.0801893002170471
"7715","SC",2020-06-22,24661,653,13218,302667,278179,25701,303880,0.0264790559993512,0.0814789851553027
"7716","SC",2020-06-23,25666,659,14217,303880,282638,26613,309251,0.025675991584197,0.0844609714360932
"7717","SC",2020-06-24,26572,673,13582,309251,290311,27897,318208,0.0253274123137137,0.0859237318553537
"7718","SC",2020-06-25,27897,683,14897,318208,304336,29022,333358,0.0244829193103201,0.0876690718020917
"7719","SC",2020-06-26,29022,693,16012,333358,304336,30335,334671,0.0238784370477569,0.0870595575927381
"7720","SC",2020-06-27,30335,694,16185,334671,319225,31939,351164,0.0228778638536344,0.0906412566371153
"7721","SC",2020-06-28,31939,711,17772,351164,326482,33320,359802,0.0222611853846395,0.0909518059937807
"7722","SC",2020-06-29,33320,716,19148,359802,334661,34644,369305,0.0214885954381753,0.0926064891245741
"7723","SC",2020-06-30,34644,720,20468,369305,344173,36399,380572,0.0207828195358504,0.0938086405545552
"7724","SC",2020-07-01,36399,739,20189,380572,351953,37919,389872,0.020302755570208,0.0956428744100985
"7725","SC",2020-07-02,37919,766,21682,389872,361700,39701,401401,0.020200954666526,0.0972601264004596
"7726","SC",2020-07-03,39701,784,23446,401401,367500,41532,409032,0.0197476134102416,0.0989060814497223
"7727","SC",2020-07-04,41532,793,23745,409032,377307,43386,420693,0.0190937108735433,0.101537288036144
"7728","SC",2020-07-05,43386,813,25579,420693,385962,44847,430809,0.0187387636564791,0.103129835770978
"7729","SC",2020-07-06,44847,820,27033,430809,393477,46380,439857,0.0182843891453163,0.104099496528624
"7730","SC",2020-07-07,46380,827,28559,439857,397939,47352,445291,0.0178309616213885,0.105443360001091
"7731","SC",2020-07-08,47352,846,27325,445291,404931,48909,453840,0.0178661936137861,0.106339449932741
"7732","SC",2020-07-09,48909,884,28844,453840,413074,50691,463765,0.0180743830378867,0.107767054468535
"7733","SC",2020-07-10,50691,905,30605,463765,422816,52419,475235,0.0178532678384723,0.109303203130896
"7734","SC",2020-07-11,52419,929,30534,475235,433391,54699,488090,0.0177225815067056,0.11030121939672
"7735","SC",2020-07-12,54699,951,32792,488090,435860,56648,492508,0.0173860582460374,0.112067446577475
"7736","SC",2020-07-13,56648,961,34730,492508,448933,58168,507101,0.0169644118062421,0.115019451460687
"7737","SC",2020-07-14,58168,972,36239,507101,457092,60389,517481,0.0167102186769358,0.114706932149611
"7738","SC",2020-07-15,60389,993,35547,517481,463738,62245,525983,0.0164433920084784,0.116698004371175
